question_id,area,standard,question_type,question,reference_answer,generator_model,fk_grade
HS-LS4-024,HS-LS4,HS-LS4-3,conceptual,Why does the rate at which an advantageous trait spreads through a population depend on how large the survival or reproductive advantage is?,"A greater advantage means carriers produce proportionally far more surviving offspring per generation than non-carriers, so the trait's frequency rises faster. A very slight advantage produces only a small difference in reproductive output each generation, causing the trait to spread slowly.",claude-4.6-sonnet-thinking,12.36
HS-LS4-025,HS-LS4,HS-LS4-3,conceptual,"How does random genetic drift differ from natural selection in terms of how it changes trait proportions, and why does this matter statistically?","Genetic drift changes trait proportions by random chance rather than by a consistent survival or reproductive advantage, so its effects are unpredictable and strongest in small populations. Statistically, distinguishing selection from drift requires looking for a directional, non-random increase in the advantageous trait's frequency that exceeds what chance alone would produce.",claude-4.6-sonnet-thinking,13.39
HS-LS4-026,HS-LS4,HS-LS4-4,conceptual,Why does natural selection act on traits rather than on an organism's genes directly?,Natural selection acts on the physical expression of genes (the phenotype) because it is the observable traits that affect an organism's survival and reproduction. Genes that produce beneficial phenotypes are passed on more frequently as a result.,claude-4.6-sonnet-thinking,10.1
HS-LS4-027,HS-LS4,HS-LS4-4,conceptual,Why can natural selection only work with existing variation and not 'create' new traits on demand?,Natural selection is not a directed process; it can only select among traits that already exist in a population due to mutation and recombination. It cannot produce a new trait simply because it would be useful.,claude-4.6-sonnet-thinking,11.3
HS-LS4-028,HS-LS4,HS-LS4-4,conceptual,How does a change in the environment lead to a shift in which traits are favored by natural selection?,"When the environment changes, the traits that best promote survival and reproduction change as well. Individuals carrying previously neutral or disadvantageous traits may now have a survival advantage, causing those traits to become more common over time.",claude-4.6-sonnet-thinking,8.59
HS-LS4-029,HS-LS4,HS-LS4-5,conceptual,Why does a sudden change in climate cause some species to go extinct while others survive?,"Species with traits that match the new environmental conditions survive and reproduce, while species lacking those traits cannot adapt quickly enough and die off. Extinction occurs when no individuals in a population possess heritable traits that allow survival under the new conditions.",claude-4.6-sonnet-thinking,6.88
HS-LS4-030,HS-LS4,HS-LS4-5,conceptual,How can a change in the environment lead to the emergence of an entirely new species over time?,"When an environmental change isolates a population or creates new selective pressures, different mutations and adaptations accumulate in separated groups. Over many generations, the populations diverge genetically until they can no longer interbreed, resulting in a new species.",claude-4.6-sonnet-thinking,9.79
HS-LS4-031,HS-LS4,HS-LS4-5,conceptual,Why do populations of certain species increase in number when a competing species goes extinct due to environmental change?,"When a competitor is eliminated, the surviving species faces less competition for food, space, and other resources. With more available resources, individuals survive and reproduce at higher rates, causing the population to grow.",claude-4.6-sonnet-thinking,12.94
HS-LS4-032,HS-LS4,HS-LS4-5,conceptual,"How does a rapid environmental change, like a volcanic eruption, affect the rate of extinction compared to a gradual change?","Rapid environmental changes leave little time for natural selection to favor adaptive traits, so species cannot evolve fast enough to survive. Gradual changes give populations more generations to accumulate and spread beneficial adaptations, lowering extinction risk.",claude-4.6-sonnet-thinking,12.86
HS-LS4-033,HS-LS4,HS-LS4-5,conceptual,Why are species with very specialized traits more vulnerable to extinction when environmental conditions change?,"Highly specialized species depend on specific resources or conditions that may disappear when the environment changes. Because their traits are suited to a narrow set of conditions, they have limited ability to shift to alternative resources or habitats.",claude-4.6-sonnet-thinking,13.86
HS-LS4-034,HS-LS4,HS-LS4-1,applied,"A biology student finds that a whale's flipper, a human arm, and a bat's wing all contain the same set of bones arranged in similar patterns. How does this homologous structure evidence support common ancestry?","The shared underlying bone structure (humerus, radius, ulna, carpals, phalanges) indicates these species inherited the limb blueprint from a common ancestor, even though the limbs now serve different functions. This is evidence that the species diverged from the same ancestral lineage.",claude-4.6-sonnet-thinking,10.12
HS-LS4-035,HS-LS4,HS-LS4-1,applied,"Researchers sequence the cytochrome c protein in humans, chimpanzees, and yeast and find that humans and chimpanzees have nearly identical sequences while yeast differs greatly. What prediction about relatedness does this support?","Humans and chimpanzees share a much more recent common ancestor than either does with yeast, so fewer mutations have accumulated between them. The degree of molecular similarity corresponds to evolutionary closeness, supporting the pattern of common descent.",claude-4.6-sonnet-thinking,12.04
HS-LS4-036,HS-LS4,HS-LS4-1,applied,A paleontologist finds a fossil organism with both reptilian scales and feathers. How does this transitional fossil support the idea of common ancestry between birds and reptiles?,"A transitional fossil showing intermediate features between reptiles and birds demonstrates that birds evolved from reptilian ancestors, providing a physical record of the evolutionary link between the two groups.",claude-4.6-sonnet-thinking,11.96
HS-LS4-037,HS-LS4,HS-LS4-1,applied,A doctor notices that humans have a vestigial coccyx (tailbone) that no longer supports a tail. How does the presence of this structure support biological evolution from a tailed ancestor?,The coccyx is a vestigial structure — a remnant of a tail present in ancestral primates — that has been reduced over evolutionary time as it lost its original function. Its existence supports descent with modification from a common ancestor that had a functional tail.,claude-4.6-sonnet-thinking,11.11
HS-LS4-038,HS-LS4,HS-LS4-1,applied,A student compares the anatomy of a dolphin (a mammal) and a shark (a fish) and finds they have similar streamlined body shapes despite being distantly related. How does this example of analogous structures differ from homologous structures as evidence of evolution?,"Analogous structures result from convergent evolution — independent adaptation to similar environments — rather than shared ancestry, so they do not support common descent the way homologous structures do. The dolphin and shark developed similar shapes due to similar selective pressures, not because they share a recent common ancestor.",claude-4.6-sonnet-thinking,13.67
HS-LS4-039,HS-LS4,HS-LS4-1,applied,"Scientists use radioactive isotope dating on a fossil and determine it is 65 million years old, placing it at the time of a mass extinction. How does using radiometric dating strengthen the fossil record as evidence for evolution?","Radiometric dating provides an absolute age for fossils, allowing scientists to arrange them in an accurate chronological sequence and match evolutionary changes to specific time periods. This strengthens the fossil record as evidence by confirming that life forms changed over millions of years in a time-ordered progression.",claude-4.6-sonnet-thinking,12.63
HS-LS4-040,HS-LS4,HS-LS4-2,applied,"A population of beetles lives in a forest where dark-colored bark is common. If a random mutation causes some beetles to be darker, how would natural selection act on this trait over many generations?","Darker beetles would be better camouflaged from predators, giving them a survival and reproductive advantage. Over generations, the allele for dark coloration would increase in frequency because darker beetles survive and reproduce more successfully than lighter ones.",claude-4.6-sonnet-thinking,10.82
