area,standard,question_type,question,reason,round
HS-ESS1,HS-ESS1-5,conceptual,Why does knowing the age of rocks along a mid-ocean ridge help scientists calculate the speed at which tectonic plates are moving?,llm_inappropriate,2
HS-ESS1,HS-ESS1-5,applied,"Two identical rock samples are found — one near the center of a tectonic plate and one near a subduction zone. Predict which sample is more likely to show signs of deformation and metamorphism, and why.",llm_inappropriate,2
HS-ESS1,HS-ESS1-5,applied,"If the Atlantic Ocean is currently widening by about 2.5 cm per year, approximately how wide was the Atlantic Ocean 100 million years ago compared to today?",llm_inappropriate,2
HS-ESS1,HS-ESS1-5,applied,A student finds matching fossil species and identical rock formations on the eastern coast of South America and the western coast of Africa. How does the theory of plate tectonics explain this observation?,llm_inappropriate,2
HS-ESS2,HS-ESS2-1,recall,What is the name of the process by which oceanic crust forms at mid-ocean ridges as magma rises and solidifies?,llm_inappropriate,2
HS-ESS2,HS-ESS2-1,recall,What is subduction?,llm_inappropriate,2
HS-ESS2,HS-ESS2-2,recall,What term describes the process by which plants take up carbon dioxide from the atmosphere during photosynthesis?,llm_inappropriate,2
HS-ESS2,HS-ESS2-2,recall,"What is deforestation, and which Earth sphere does it directly alter?",llm_inappropriate,2
HS-ESS2,HS-ESS2-3,recall,What is thermal convection?,llm_inappropriate,2
HS-ESS2,HS-ESS2-4,recall,What is the difference between weather and climate?,llm_inappropriate,2
HS-ESS3,HS-ESS3-1,recall,What is a natural resource?,llm_inappropriate,2
HS-ESS3,HS-ESS3-1,recall,What is a natural hazard?,llm_inappropriate,2
HS-ESS3,HS-ESS3-1,recall,What term describes the long-term average pattern of weather conditions in a particular region?,llm_inappropriate,2
HS-ESS3,HS-ESS3-1,recall,What is a renewable resource?,llm_inappropriate,2
HS-ESS3,HS-ESS3-1,recall,What does the term 'natural resource depletion' mean?,llm_inappropriate,2
HS-ESS3,HS-ESS3-2,recall,What is a nonrenewable mineral resource?,llm_inappropriate,2
HS-ESS3,HS-ESS3-3,recall,What are natural resources?,llm_inappropriate,2
HS-ESS3,HS-ESS3-3,recall,What is carrying capacity?,llm_inappropriate,2
HS-ESS3,HS-ESS3-3,recall,What is a feedback loop in an environmental system?,llm_inappropriate,2
HS-ESS3,HS-ESS3-6,recall,What are the four main Earth systems that scientists use to describe how Earth's components interact?,llm_inappropriate,2
HS-ESS3,HS-ESS3-2,applied,"A school district is replacing its heating system and must choose between natural gas furnaces and geothermal heat pumps. The geothermal system costs twice as much to install but uses 70% less energy annually. If the district plans to use the system for 25 years, how does the cost-benefit ratio affect the decision?",llm_inappropriate,2
HS-ESS3,HS-ESS3-2,applied,"A farmer in a windy, rural area is considering installing solar panels versus a small wind turbine to power the farm. The solar panels cost less but generate limited power on cloudy winter days, while the turbine generates consistent power year-round but costs more. How would you apply a cost-benefit approach to recommend one solution?",llm_inappropriate,2
HS-ESS3,HS-ESS3-3,applied,A computational model shows two regions: one that protects 30% of its land as wildlife corridors and one that does not. How would species extinction rates compare between the two regions over a 100-year simulation?,llm_inappropriate,2
HS-ETS1,HS-ETS1-2,recall,What is a 'design constraint' in engineering?,llm_inappropriate,2
HS-ETS1,HS-ETS1-4,recall,What does it mean for a real-world engineering problem to involve 'interactions within and between systems'?,llm_inappropriate,2
HS-PS1,HS-PS1-2,recall,What does the group number of a main-group element tell you about its atoms?,duplicate,2
HS-PS1,HS-PS1-7,recall,What does the law of conservation of mass state about a chemical reaction?,duplicate,2
HS-PS1,HS-PS1-8,conceptual,Why does nuclear fusion release so much energy even though no chemical bonds are broken?,duplicate,2
HS-PS1,HS-PS1-8,conceptual,Why is a chain reaction possible in nuclear fission but not in radioactive decay?,duplicate,2
HS-PS2,HS-PS2-1,recall,"According to Newton's second law, if the net force on an object doubles while its mass stays the same, what happens to its acceleration?",duplicate,2
HS-PS3,HS-PS3-1,recall,What does the law of conservation of energy state?,duplicate,2
HS-PS3,HS-PS3-2,recall,What is thermal energy at the particle level?,duplicate,2
HS-PS4,HS-PS4-1,recall,"What is the mathematical relationship between the speed, frequency, and wavelength of a wave?",duplicate,2
HS-PS4,HS-PS4-1,recall,"If the frequency of a wave increases while its speed stays constant, what happens to its wavelength?",duplicate,2
HS-PS4,HS-PS4-2,recall,What is the difference between an analog signal and a digital signal?,duplicate,2
HS-PS4,HS-PS4-2,recall,What does 'error correction' mean in digital data transmission?,duplicate,2
HS-PS4,HS-PS4-3,recall,What is the photoelectric effect?,duplicate,2
HS-PS4,HS-PS4-3,recall,What is the relationship between the frequency and energy of a photon?,duplicate,2
HS-PS4,HS-PS4-2,conceptual,How does error-checking allow digital transmission systems to detect and correct mistakes in transmitted data?,duplicate,2
HS-PS4,HS-PS4-2,applied,"A radio station broadcasts an analog signal and a digital signal over the same long distance. A thunderstorm adds electrical noise to both signals. Which signal will sound clearer to the listener, and why?",duplicate,2
HS-LS1,HS-LS1-4,recall,What is cell differentiation?,duplicate,2
HS-LS1,HS-LS1-6,recall,"What additional element, beyond carbon, hydrogen, and oxygen, must be present to form an amino acid?",duplicate,2
HS-LS2,HS-LS2-2,recall,What is carrying capacity in an ecosystem?,duplicate,2
HS-LS2,HS-LS2-6,recall,What does the term 'carrying capacity' mean in ecology?,duplicate,2
HS-LS2,HS-LS2-8,recall,What is altruistic behavior in the context of animal group dynamics?,duplicate,2
HS-LS3,HS-LS3-1,recall,What is the difference between a genotype and a phenotype?,duplicate,2
HS-LS3,HS-LS3-3,recall,What is the difference between a discrete trait and a continuous trait in a population?,duplicate,2
HS-LS4,HS-LS4-1,recall,"What is the fossil record, and how does it serve as evidence for evolution?",duplicate,2
HS-LS4,HS-LS4-3,recall,What does 'allele frequency' mean in the context of population genetics?,duplicate,2
HS-LS4,HS-LS4-5,recall,What is an adaptive radiation?,duplicate,2
HS-LS4,HS-LS4-2,conceptual,How does a species' potential to produce more offspring than the environment can support drive the process of evolution?,duplicate,2
HS-ESS1,HS-ESS1-1,recall,What is nuclear fusion?,duplicate,2
HS-ESS1,HS-ESS1-1,conceptual,Why does nuclear fusion in the sun's core release energy instead of absorbing it?,duplicate,2
HS-ESS1,HS-ESS1-1,conceptual,How does the energy produced in the sun's core eventually reach Earth as radiation?,duplicate,2
HS-ESS1,HS-ESS1-1,applied,"If nuclear fusion in the Sun's core suddenly stopped, would Earth immediately go dark and cold? Why or why not?",duplicate,2
HS-ESS1,HS-ESS1-1,applied,"If scientists discovered that the Sun's core temperature dropped significantly, how would that affect the rate of nuclear fusion and the energy Earth receives?",duplicate,2
HS-ESS3,HS-ESS3-3,recall,What is an ecosystem service?,duplicate,2
HS-ESS3,HS-ESS3-5,recall,What does the term 'radiative forcing' mean in the context of climate science?,duplicate,2
HS-ESS3,HS-ESS3-6,recall,"What is a computational model, as the term is used in Earth science?",duplicate,2
HS-ETS1,HS-ETS1-2,recall,"What is the engineering design term for breaking a large, complex problem into smaller, more manageable parts?",duplicate,2
HS-ETS1,HS-ETS1-2,recall,What is a 'system' in engineering design?,duplicate,2
HS-ETS1,HS-ETS1-3,recall,What is a 'trade-off' in engineering design?,duplicate,2
HS-ETS1,HS-ETS1-3,recall,What is the difference between 'criteria' and 'constraints' in an engineering design problem?,duplicate,2
HS-ETS1,HS-ETS1-4,recall,What is a computer simulation in the context of engineering design?,duplicate,2
HS-ETS1,HS-ETS1-4,recall,What is the difference between a criterion and a constraint in an engineering design problem?,duplicate,2
HS-ETS1,HS-ETS1-1,conceptual,Why do engineers need to identify both criteria and constraints before designing a solution to a global challenge?,duplicate,2
HS-PS1,HS-PS1-2,recall,What is the octet rule in chemistry?,fk_grade=4.0_out_of_band,3
HS-PS1,HS-PS1-8,conceptual,Why does a nucleus become more stable after undergoing radioactive decay?,fk_grade=14.4_out_of_band,3
HS-PS1,HS-PS1-8,conceptual,"Why does nuclear fission of a heavy nucleus like uranium release energy, even though you are breaking a nucleus apart rather than putting one together?",fk_grade=15.9_out_of_band,3
HS-PS2,HS-PS2-1,recall,What is the SI unit of force?,fk_grade=0.6_out_of_band,3
HS-PS2,HS-PS2-1,recall,What does 'net force' mean in Newton's second law?,fk_grade=2.3_out_of_band,3
HS-PS2,HS-PS2-3,recall,"What is the term for a material or device, such as a car bumper or helmet padding, that is designed to absorb energy and extend the time of a collision to reduce impact force?",fk_grade=15.0_out_of_band,3
HS-PS2,HS-PS2-5,recall,What is electromagnetic induction?,fk_grade=18.4_out_of_band,3
HS-PS2,HS-PS2-5,recall,What device uses electromagnetic induction to convert mechanical energy into electrical energy?,fk_grade=21.5_out_of_band,3
HS-PS2,HS-PS2-5,recall,What is a solenoid?,fk_grade=3.7_out_of_band,3
HS-PS2,HS-PS2-3,applied,A car's crumple zone extends the time of a collision from 0.05 seconds to 0.25 seconds while stopping the same momentum. How does this affect the average force on the car's occupants?,fk_grade=4.5_out_of_band,3
HS-PS2,HS-PS2-4,applied,"If you double the distance between two electrically charged particles, what happens to the electrostatic force between them according to Coulomb's Law?",fk_grade=14.4_out_of_band,3
HS-PS2,HS-PS2-5,applied,"If you push a bar magnet quickly into a coil of wire connected to a galvanometer, what will the galvanometer show, and what happens to the reading when you stop moving the magnet?",fk_grade=14.1_out_of_band,3
HS-PS3,HS-PS3-3,recall,What device converts mechanical (kinetic) energy into electrical energy?,fk_grade=19.4_out_of_band,3
HS-PS4,HS-PS4-1,recall,What is wavelength?,fk_grade=1.3_out_of_band,3
HS-PS4,HS-PS4-1,recall,What is the SI unit used to measure the frequency of a wave?,fk_grade=4.9_out_of_band,3
HS-PS4,HS-PS4-2,recall,What is noise in the context of signal transmission?,fk_grade=5.0_out_of_band,3
HS-PS4,HS-PS4-3,recall,What is a photon?,fk_grade=0.7_out_of_band,3
HS-PS4,HS-PS4-4,recall,What is ionizing radiation?,fk_grade=15.5_out_of_band,3
HS-PS4,HS-PS4-4,recall,What is the relationship between the frequency of electromagnetic radiation and its energy?,fk_grade=15.8_out_of_band,3
HS-PS4,HS-PS4-4,recall,What region of the electromagnetic spectrum is primarily responsible for causing sunburn in human skin?,fk_grade=14.6_out_of_band,3
HS-PS4,HS-PS4-4,recall,What type of electromagnetic radiation is most commonly associated with producing heat when absorbed by matter?,fk_grade=15.7_out_of_band,3
HS-PS4,HS-PS4-2,conceptual,Why is digital information less likely to be corrupted than analog information when transmitted over long distances?,fk_grade=15.3_out_of_band,3
HS-PS4,HS-PS4-4,conceptual,"Why does higher-frequency electromagnetic radiation, like X-rays, cause more damage to living tissue than lower-frequency radiation, like radio waves?",fk_grade=18.5_out_of_band,3
HS-PS4,HS-PS4-4,conceptual,How does a microwave oven heat food using electromagnetic radiation?,fk_grade=14.3_out_of_band,3
HS-PS4,HS-PS4-4,conceptual,Why is it important to evaluate the source and methodology of a study before accepting its claims about the health effects of cell phone radiation?,fk_grade=14.5_out_of_band,3
HS-LS1,HS-LS1-2,recall,"What are the levels of biological organization in a multicellular organism, listed from smallest to largest?",fk_grade=16.5_out_of_band,3
HS-LS1,HS-LS1-2,recall,What is an organ system?,fk_grade=2.9_out_of_band,3
HS-LS1,HS-LS1-2,recall,What are the four main types of tissue found in the human body?,fk_grade=4.0_out_of_band,3
HS-LS1,HS-LS1-2,recall,What is the difference between a cell and an organ?,fk_grade=4.8_out_of_band,3
HS-LS1,HS-LS1-6,recall,"What additional element, beyond carbon, hydrogen, and oxygen, must be incorporated to form an amino acid from sugar molecules?",fk_grade=16.7_out_of_band,3
HS-LS1,HS-LS1-2,conceptual,Why do cells in a multicellular organism need to be organized into tissues rather than each cell working independently?,fk_grade=14.2_out_of_band,3
HS-LS1,HS-LS1-2,conceptual,How does grouping organs together into organ systems improve the overall functioning of a multicellular organism?,fk_grade=16.5_out_of_band,3
HS-LS2,HS-LS2-2,recall,What is biodiversity?,fk_grade=17.0_out_of_band,3
HS-LS2,HS-LS2-6,recall,What is ecological succession?,fk_grade=15.5_out_of_band,3
HS-LS2,HS-LS2-6,recall,What is a keystone species?,fk_grade=2.9_out_of_band,3
HS-LS2,HS-LS2-7,recall,What is biodiversity?,fk_grade=17.0_out_of_band,3
HS-LS2,HS-LS2-3,conceptual,Why does aerobic respiration release more energy from glucose than anaerobic respiration does?,fk_grade=14.9_out_of_band,3
HS-LS2,HS-LS2-3,conceptual,How does anaerobic decomposition still cycle matter through an ecosystem even without oxygen?,fk_grade=15.8_out_of_band,3
